index,name,output,gender,score
20640,William,"Male, 0.95^",M,0.95
20641,Chiffre,"I'm sorry, but I cannot accurately determine the gender of someone named Chiffre as it is a unisex name. Therefore, my score is 0^ on how certain I am of the gender.",U,0
20642,Laurent,"Male, 0.9^",M,0.9
20643,Corneliu,"Male, 0.9^",M,0.9
20644,George,"Male, 0.95^",M,0.95
20645,Julius,"Male, 0.95^",M,0.95
20646,Maria,"Female, Score^0.9",F,0.9
20647,Vlada,"Gender, Score^: Female, 0.1",F,0.1
20648,Yevgeny,"Male, 0.95^",M,0.95
20649,Jaoid,"Male, 0.8^",M,0.8
20650,Nobuo,"Male, 0.9^",M,0.9
20651,Chin-Long,"Male, 0.9^",M,0.9
20652,Chin-Shui,"Male, 0.95^",M,0.95
20653,Zakaria,"Male, 0.9^",M,0.9
20654,Seiji,"Male, 0.9^",M,0.9
20655,Norman,"Male, 0.9^",M,0.9
20656,Leyla,"Female, 0.9^",F,0.9
20657,Pavel,"Male, 0.9^",M,0.9
20658,Parnaoz,"Male, 0.9^",M,0.9
20659,Webster,"Gender, 0.9^ (Male)",M,0.9
20660,Sergey,"Male, 0.9^",M,0.9
20661,Katsuhiko,"Male, 0.95^",M,0.95
20662,Tamotsu,"Male, 0.9^",M,0.9
20663,Audrey,"Female, 0.9^",F,0.9
20664,Sandro,"Male, 0.9^",M,0.9
20665,Shalva,"Male, 0.9^",M,0.9
20666,Nataliya,"Female, 0.95^",F,0.95
20667,Darya,"Female, 0.9^",F,0.9
20668,Hisayo,"Female, 0.9^",F,0.9
20669,Givi,"Male, 0.9^",M,0.9
20670,Agnes,"Female, 0.9^",F,0.9
20671,Justin,"Male, 0.9^",M,0.9
20672,Rita,"Female, 0.95^",F,0.95
20673,Hugo,"Male, 0.9^",M,0.9
20674,Patrick,"Male, 0.95^",M,0.95
20675,Clifford,"Gender, 0.9^ (More likely to be male, but cannot be certain.)",M,0.9
20676,Albert,"Male, 0.9^",M,0.9
20677,Edna,"Female, 0.95^",F,0.95
20678,Josephine,"Female, 0.95^",F,0.95
20679,John,"Male, 0.8^",M,0.8
20680,Luis,"Male, 0.9^",M,0.9
20681,Simon,"Male, 0.9^",M,0.9
20682,Eilidh,"Female, 0.8^",F,0.8
20683,Stuart,"Male, 0.9^",M,0.9
20684,Alison,"Female, 0.9^",F,0.9
20685,Bertie,"Female, 0.2^",F,0.2
20686,Clarence,"Male, 0.95^",M,0.95
20687,William,"Male, 0.95^",M,0.95
20688,Hctor,"Male, 0.95^",M,0.95
20689,Julia,"Female, 0.95^",F,0.95
20690,Andrei,"Male, 0.9^",M,0.9
20691,Vasil,"Male, 0.95^",M,0.95
20692,Stanisaw,"Male, 0.9^",M,0.9
20693,Mercedes,"Female, Score^0.8",F,0.8
20694,Kitty,"Female, 0.9^",F,0.9
20695,Miguel,"Male, 0.95^",M,0.95
20696,Arman,"Male, 0.9^",M,0.9
20697,Andr,"Male, 0.8^",M,0.8
20698,Gayane,"Female, 0.9^",F,0.9
20699,Benjamin,"Male, 0.95^",M,0.95
20700,Judith,"Female, 0.85^",F,0.85
20701,Chimedbazaryn,"Male, 0.9^",M,0.9
20702,Chimidiin,"Female, 0.2^",F,0.2
20703,Jonathan,"Male, 0.95^",M,0.95
20704,Bruno,"Male, 0.9^",M,0.9
20705,Vincenzo,"Male, 0.9^",M,0.9
20706,Rapael,"Male, 0.9^",M,0.9
20707,Caroline,"Female, 0.9^",F,0.9
20708,Srirat,"Female, 0.8^",F,0.8
20709,Svetlana,"Female, Score^0.9",F,0.9
20710,Abel,"Male, 0.9^",M,0.9
20711,Itaru,"Male, 0.9^",M,0.9
20712,Tendai,"Male, 0.8^",M,0.8
20713,Dyton,"Male, 0.9^",M,0.9
20714,Aurora,"Female, 0.9^",F,0.9
20715,Chiu-Yueh,"Female, 0.8^",F,0.8
20716,Eei-Hui,"Female, 0.8^",F,0.8
20717,Honson,"Male, 0.8^",M,0.8
20718,Chee-Min,"Male, 0.9^",M,0.9
20719,Kuaiti,"Gender, Score^ (As an AI language model, I don't have knowledge or data of names associated with a specific gender, and I cannot make assumptions based on that. Therefore, I cannot provide a reliable response to this question.)",U,
20720,Audrey,"Female, 0.9^",F,0.9
20721,Ademir,"Male, 0.95^",M,0.95
20722,Jos,"Male, 0.9^",M,0.9
20723,Winglitton,"Gender, 0.5^",U,0.5
20724,Luigi,"Male, 0.9^",M,0.9
20725,Chinbatyn,"Male, 0.9^",M,0.9
20726,Alfredo,"Male, 0.9^",M,0.9
20727,Thepphithak,"Gender, 0.9^ (Male)",M,0.9
20728,Marcos,"Male, 0.9^",M,0.9
20729,Takashi,"Male, 0.9^",M,0.9
20730,Alisher,"Gender, 0.9^ (Male, as Alisher is a more commonly used name for boys/men in Central Asia and Russia, but there is still a small chance it could refer to a female.)",F,0.9
20731,Carlos,"Male, 0.9^",M,0.9
20732,Pakdee,"Male, 0.9^",M,0.9
20733,Arwut,"Male, 0.8^",M,0.8
20734,Chatuphum,"Male, 0.95^",M,0.95
20735,Franco,"Male, 0.9^",M,0.9
20736,Zulfiya,"Female, 0.95^",F,0.95
20737,Rare,"Gender, 0.5^",U,0.5
20738,Duke,"Male, 0.95^",M,0.95
20739,Jaineck,"Gender, Score^: Male, 0.8",M,0.8
20740,Arcangelo,"Male, 0.99^",M,0.99
20741,Renzo,"Male, 0.9^",M,0.9
20742,Preecha,"Male, 0.8^",M,0.8
20743,Ron,"Male, 0.9^",M,0.9
20744,Diego,"Male, 0.95^",M,0.95
20745,Cesare,"Male, 0.9^",M,0.9
20746,Tatu,"Unable to provide a response as there is not enough information provided. The name ""Tatu"" can be used for both males and females in different cultures and countries.",F,
20747,Giancarlo,"Male, 0.95^",M,0.95
20748,Mauro,"Male, 0.9^",M,0.9
20749,Mihnea,"Male, 0.95^",M,0.95
20750,Chungu,"Male, 0.9^",M,0.9
20751,Jonathan,"Male, 0.9^",M,0.9
20752,Jordan,"Male, 0.95^",M,0.95
20753,Gheorghe,"Male, 0.9^",M,0.9
20754,Laura,"Female, Score^0.95",F,0.95
20755,Vaughn,"Male, 0.9^",M,0.9
20756,Arigoma,"Cannot provide a valid response as the name ""Arigoma"" does not have a gender-specific meaning or association.",U,
20757,Belarmino,"Male, 0.9^",M,0.9
20758,Youssef,"Male, 0.9^",M,0.9
20759,Mikhail,"Male, 0.95^",M,0.95
20760,Fernando,"Male, 0.9^",M,0.9
20761,Mavis,"Female, 0.9^",F,0.9
20762,Mihaela,"Female, 0.95^",F,0.95
20763,Selina,"Female, 0.95^",F,0.95
20764,William,"Male, 0.8^",M,0.8
20765,Petre,"Male, 0.9^",M,0.9
20766,Cristina,"Female, 0.9^",F,0.9
20767,Guillermo,"Male, 0.95^",M,0.95
20768,Iosif,"Male, 0.95^",M,0.95
20769,Jos,"Male, 0.9^",M,0.9
20770,Rogelio,"Male, 0.9^",M,0.9
20771,Arsenio,"Male, 0.9^",M,0.9
20772,Mario,"Male, 0.95^",M,0.95
20773,Pio,"Male, 0.9^",M,0.9
20774,Vctor,"Male, 0.9^",M,0.9
20775,Aurica,"Female, 0.95^",F,0.95
20776,Oleg,"Male, 0.9^",M,0.9
20777,Anton,"Male, 0.9^",M,0.9
20778,Anne,"Female, 0.95^",F,0.95
20779,Jorge,"Male, 0.95^",M,0.95
20780,Anastasiya,"Female, 0.9^",F,0.9
20781,Constantin,"Male, 0.95^",M,0.95
20782,Isaac,"Male, 0.95^",M,0.95
20783,Dimus,"Male, 0.8^",M,0.8
20784,Tatiana,"Female, 0.95^",F,0.95
20785,Thomas,"Male, 0.9^",M,0.9
20786,William,"Male, 0.95^",M,0.95
20787,George,"Male, 0.9^",M,0.9
20788,Linda,"Female, Score^0.9",F,0.9
20789,Marie-Hlne,"Female, 0.95^",F,0.95
20790,Roderick,"Male, 0.9^",M,0.9
20791,Viktor,"Male, 0.9^",M,0.9
20792,Konstantin,"Male, 0.95^",M,0.95
20793,Valentin,"Male, 0.9^",M,0.9
20794,Ahmed,"Male, 0.9^",M,0.9
20795,Chit,"Male, 0.7^",M,0.7
20796,Godfrey,"Male, 0.95^",M,0.95
20797,James,"Male, 0.9^",M,0.9
20798,Mario,"Male, 0.95^",M,0.95
20799,Maria,"Female, 0.95^",F,0.95
20800,Marian,"Female, 0.8^",F,0.8
20801,Marius,"Male, 0.95^",M,0.95
20802,Shafiq,"Male, 0.9^",M,0.9
20803,Sukit,"Male, 0.9^",M,0.9
20804,Kefasi,"Male, 0.8^",M,0.8
20805,Mark,"Male, 0.9^",M,0.9
20806,John,"Male, 0.9^",M,0.9
20807,George,"Male, 0.95^",M,0.95
20808,Andreea,"Female, 0.9^",F,0.9
20809,Barbara,"Female, 0.9^",F,0.9
20810,Sin-Wing,"Female, 0.7^",F,0.7
20811,Chen-Ting,"Female, 0.7^",F,0.7
20812,Heng-An,"Male, 0.85^",M,0.85
20813,Hin-Chun,"Male, 0.95^",M,0.95
20814,Ping-Kun,"Male, 0.8^",M,0.8
20815,Yuh-Chuan,"Male, 0.9^",M,0.9
20816,Andrea,"Female, Score^0.9",F,0.9
20817,Fbio,"Male, 0.9^",M,0.9
20818,Cristina,"Female, Score^0.9",F,0.9
20819,Aleksandre,"Male, 0.8^",M,0.8
20820,Silvia,"Female, 0.9^",F,0.9
20821,Domingos,"Male, 0.8^",M,0.8
20822,William,"Male, 0.95^",M,0.95
20823,Anthony,"Male, 0.85^",M,0.85
20824,Brett,"Male, 0.9^",M,0.9
20825,Warren,"Male, 0.9^",M,0.9
20826,Patrick,"Male, 0.95^",M,0.95
20827,Kondwani,"Male, 0.9^",M,0.9
20828,Tawanda,"Female, 0.9^",F,0.9
20829,Freedom,"Gender, 0.5^",U,0.5
20830,Cassius,"Male, 0.9^",M,0.9
20831,Rostislav,"Male, 0.9^",M,0.9
20832,Nadezhda,"Female, 0.99^",F,0.99
20833,Rex,"Male, 0.9^",M,0.9
20834,Emesia,"Female, 0.8^",F,0.8
20835,Gennady,"Male, 0.9^",M,0.9
20836,Giorgi,"Male, 0.9^",M,0.9
20837,Dana,"Female, Score^0.8",F,0.8
20838,Frantiek,"Male, 0.8^",M,0.8
20839,Zdenk,"Male, 0.95^",M,0.95
20840,Wodzimierz,"Male, 0.8^",M,0.8
20841,Karolina,"Female, 0.95^",F,0.95
20842,Jan,"Female, 0.6^",F,0.6
20843,Patrik,"Male, 0.9^",M,0.9
20844,Milena,"Female, 0.95^",F,0.95
20845,Zdenk,"Male, 0.8^",M,0.8
20846,Mirosaw,"Male, 0.9^",M,0.9
20847,Sebastian,"Male, 0.9^",M,0.9
20848,Jindich,"Male, 0.8^",M,0.8
20849,Fanny,"Female, 0.95^",F,0.95
20850,Dana,"Female, Score^0.7",F,0.7
20851,Udmila,"Female, 0.95^",F,0.95
20852,Anna,"Female, 0.9^",F,0.9
20853,Daniela,"Female, 0.95^",F,0.95
20854,Henryk,"Male, 0.9^",M,0.9
20855,Piotr,"Male, 0.9^",M,0.9
20856,Wiesaw,"Male, 0.9^",M,0.9
20857,Wodzimierz,"Male, 0.9^",M,0.9
20858,Lidia,"Female, 0.95^",F,0.95
20859,Andriy,"Male, 0.9^",M,0.9
20860,Mieczysaw,"Male, 0.95^",M,0.95
20861,Sawomir,"Male, 0.95^",M,0.95
20862,Byung-Kwan,"Male, 0.9^",M,0.9
20863,Gu-Ham,"Male, 0.8^",M,0.8
20864,Gwang-Hee,"Male, 0.9^",M,0.9
20865,Hun,"Male, 0.8^",M,0.8
20866,Hye-Jin,"Female, 0.9^",F,0.9
20867,Hye-Sook,"Female, 0.9^",F,0.9
20868,Jae-Hyung,"Male, 0.8^",M,0.8
20869,Mahama,"Male, 0.8^",M,0.8
20870,Seiken,"Male, 0.8^",M,0.8
20871,Sheng-Ling,"Female, 0.70^",F,0.70
20872,Simon,"Male, 0.9^",M,0.9
20873,Sung-Hoon,"Male, 0.9^",M,0.9
20874,Yoshikazu,"Male, 0.9^",M,0.9
20875,Yun-Jeong,"Female, 0.9^",F,0.9
20876,Yushoku,"Gender, 0.7^ (Based on research, Yushoku is more commonly a male name in Japan.)",M,0.7
20877,Mariana,"Female, 0.95^",F,0.95
20878,Taoufik,"Male, 0.9^",M,0.9
20879,Antonio,"Male, 0.95^",M,0.95
20880,Ren,"Gender, 0.5^",U,0.5
20881,Gilberto,"Male, 0.9^",M,0.9
20882,Atanas,"Male, 0.9^",M,0.9
20883,Shota,"Male, 0.9^",M,0.9
20884,Cristian,"Male, 0.95^",M,0.95
20885,Marek,"Male, 0.9^",M,0.9
20886,Madison,"Female, 0.95^",F,0.95
20887,Victorino,"Male, 0.95^",M,0.95
20888,Petra,"Female, Score^0.95",F,0.95
20889,Paul,"Male, 0.95^",M,0.95
20890,Tomasz,"Male, 0.99^",M,0.99
20891,Kazimierz,"Male, 0.95^",M,0.95
20892,Kunzang,"Female, 0.2^",F,0.2
20893,Tshering,"Female, 0.2^",F,0.2
20894,David,"Male, 0.99^",M,0.99
20895,Byeong-Kwang,"Male, 0.9^",M,0.9
20896,Hyo-Sim,"Female, 0.9^",F,0.9
20897,Hyong-Gil,"Male, 0.9^",M,0.9
20898,Jon-Wi,"Male, 0.9^",M,0.9
20899,Jong-Sil,"Female, 0.8^",F,0.8
20900,Jong-Sop,"Male, 0.9^",M,0.9
20901,Kum-Hui,"Female, 0.9^",F,0.9
20902,Mi-Gyong,"Female, 0.9^",F,0.9
20903,Myong-Hwa,"Female, 0.8^",F,0.8
20904,Ok-Sil,"Female, 0.95^",F,0.95
20905,Son-Yong,"Male, 0.9^",M,0.9
20906,Song-Hui,"Gender, 0.7^ (Based on cultural assumptions, Song-Hui is more commonly a male name, but it could also be a female name in some cultures.)",F,0.7
20907,Un-Gyong,"Female, 0.8^",F,0.8
20908,Un-Ju,"Gender, 0.5^",U,0.5
20909,Un-Sim,"Female, 0.2^",F,0.2
20910,Yong-Sim,"Female, 0.8^",F,0.8
20911,Augustine,"Male, 0.8^",M,0.8
20912,Giorgi,"Male, 0.9^",M,0.9
20913,Satinder,"Male, 0.8^",M,0.8
20914,Ae-Yeong,"Female, 0.8^",F,0.8
20915,Bok-Ran,"Female, 0.8^",F,0.8
20916,Byeong-Chan,"Male, 0.8^",M,0.8
20917,Byeong-Cheol,"Male, 0.9^",M,0.9
20918,Byeong-Seop,"Male, 0.95^",M,0.95
20919,Chang-Hwan,"Male, 0.9^",M,0.9
20920,Cheol-Gwon,"Male, 0.9^",M,0.9
20921,Cheon-Sik,"Male, 0.8^",M,0.8
20922,Cheor-U,"Male, 0.9^",M,0.9
20923,Chol-Su,"Male, 0.9^",M,0.9
20924,Chun-Ok,"Female, 0.9^",F,0.9
20925,Chung-Il,"Male, 0.9^",M,0.9
20926,Chung-Seok,"Male, 0.9^",M,0.9
20927,Chung-Sik,"Male, 0.9^",M,0.9
20928,Dae-Yeong,"Male, 0.8^",M,0.8
20929,Deok-Hun,"Male, 0.9^",M,0.9
20930,Don-Hui,"Male, 0.8^",M,0.8
20931,Dong-Gil,"Male, 0.9^",M,0.9
20932,Dong-Ok,"Male, 0.8^",M,0.8
20933,Eun-Gyeong,"Female, Score^0.8",F,0.8
20934,Eun-Sook,"Female, 0.9^",F,0.9
20935,Eun-Suk,"Male, 0.9^",M,0.9
20936,Gang-Hui,"Male, 0.9^",M,0.9
20937,Geun-Nyeon,"Male, 0.8^",M,0.8
20938,Gi-Su,"Male, 0.8^",M,0.8
20939,Gwang-Hui,"Male, 0.8^",M,0.8
20940,Gwang-Hyeon,"Male, 0.9^",M,0.9
20941,Gwi-Seung,"Male, 0.8^",M,0.8
20942,Gyeong-Hui,"Female, 0.6^",F,0.6
20943,Gyeong-Su,"Male, 0.95^",M,0.95
20944,Gyong-Hui,"Female, 0.8^",F,0.8
20945,Gyu-Jin,"Male, 0.9^",M,0.9
20946,Gyu-Wung,"Male, 0.95^",M,0.95
20947,Han,"Male, 0.8^",M,0.8
20948,Hang-Gi,"Male, 0.9^",M,0.9
20949,Heung-Cheol,"Male, 0.9^",M,0.9
20950,Hye-Jin,"Female, 0.9^",F,0.9
20951,Hye-Ra,"Female, Score^0.9",F,0.9
20952,Hye-Sook,"Female, Score^0.95",F,0.95
20953,Hyeon-Ho,"Male, 0.9^",M,0.9
20954,Hyeon-Jeong,"Female, 0.8^",F,0.8
20955,Hyeon-Ju,"Female, Score^0.8",F,0.8
20956,Im-Heon,"Male, 0.9^",M,0.9
20957,Im-Jeong,"Female, 0.8^",F,0.8
20958,In-Ae,"I'm sorry, as an AI language model, I cannot accurately answer this question as the name In-Ae could be of Korean or other origin where the gender is not immediately clear.",U,
20959,In-Chol,"Male, 0.9^",M,0.9
20960,In-Jeong,"Female, 0.9^",F,0.9
20961,Jae-Bong,"Male, 0.95^",M,0.95
20962,Jae-U,"Male, 0.9^",M,0.9
20963,Jeong-Hyeok,"Male, 0.8^",M,0.8
20964,Jeong-Ryong,"Male, 0.8^",M,0.8
20965,Jeong-Yun,"Female, 0.7^",F,0.7
20966,Jong-Geun,"Male, 0.9^",M,0.9
20967,Jong-Gyu,"Male, 0.9^",M,0.9
20968,Jong-Ok,"Female, 0.2^",F,0.2
20969,Jun-Sang,"Male, 0.9^",M,0.9
20970,Jung-Hui,"Female, 0.6^",F,0.6
20971,Lee-Keung,"Male, 0.85^",M,0.85
20972,Ki-Ho,"Male, 0.8^",M,0.8
20973,Kyong-Sob,"Male, 0.8^",M,0.8
20974,Kyu-Baek,"Male, 0.9^",M,0.9
20975,Mi-Ok,"Female, 0.9^",F,0.9
20976,Mi-Seon,"Female, 0.85^",F,0.85
20977,Mi-Sun,"Female, 0.95^",F,0.95
20978,Min-Ho,"Male, 0.8^",M,0.8
20979,Min-Kyu,"Male, 0.9^",M,0.9
20980,Min-Kyung,"Female, 0.75^",F,0.75
20981,Myeong-Jin,"Male, 0.8^",M,0.8
20982,Myeong-Jong,"Male, 0.9^",M,0.9
20983,Myeong-Suk,"Female, 0.9^",F,0.9
20984,Myong-Hui,"Female, 0.8^",F,0.8
20985,Nam-Yeon,"Female, 0.3^",F,0.3
20986,Nicholas,"Male, 0.9^",M,0.9
20987,Sang-Guk,"Male, 0.95^",M,0.95
20988,Sang-Seon,"Male, 0.95^",M,0.95
20989,Se-Beom,"Male, 0.8^",M,0.8
20990,Seo-U,"Male, 0.8^",M,0.8
20991,Seok-Jae,"Male, 0.9^",M,0.9
20992,Seon-Ho,"Male, 0.9^",M,0.9
20993,Seon-Hyeong,"Male, 0.8^",M,0.8
20994,Seon-Yong,"Male, 0.8^",M,0.8
20995,Seong-Gon,"Male, 0.9^",M,0.9
20996,Seong-Guk,"Male, 0.8^",M,0.8
20997,Seong-Yong,"Male, 0.9^",M,0.9
20998,Seung-Uk,"Male, 0.9^",M,0.9
20999,Seung-Wu,"Male, 0.95^",M,0.95
21000,Seung-Yong,"Male, 0.9^",M,0.9
21001,Seung-Youn,"Male, 0.8^",M,0.8
21002,Sin-Il,"Gender, 0.9^ (Male)",M,0.9
21003,Su-Min,"Female, 0.8^",F,0.8
21004,Sug-I,"Gender, Score^",U,
21005,Sun-Ho,"Male, 0.9^",M,0.9
21006,Tae-Gon,"Male, 0.9^",M,0.9
21007,Tae-Seop,"Male, 0.98^",M,0.98
21008,Tae-Uk,"Male, 0.8^",M,0.8
21009,Tae-Ung,"Male, 0.9^",M,0.9
21010,Won-Gon,"Male, 0.95^",M,0.95
21011,Won-Tae,"Male, 0.9^",M,0.9
21012,Yeong-Bae,"Male, 0.9^",M,0.9
21013,Yeong-Gi,"Male, 0.95^",M,0.95
21014,Yeong-Gil,"Male, 0.8^",M,0.8
21015,Yeong-Ja,"Female, 0.8^",F,0.8
21016,Yeong-Rae,"Gender, 0.8^",U,0.8
21017,Yeong-Suk,"Female, 0.8^",F,0.8
21018,Yong-Hee,"Male, 0.8^",M,0.8
21019,Yong-Jin,"Male, 0.9^",M,0.9
21020,Yong-Sin,"Female, 0.7^",F,0.7
21021,Yong-Su,"Male, 0.9^",M,0.9
21022,Yun-A,"Female, 0.9^",F,0.9
21023,Yun-Chil,"Male, 0.8^",M,0.8
21024,Yun-Gyeom,"Male, 0.9^",M,0.9
21025,Yun-Hui,"Female, 0.7^",F,0.7
21026,Yun-Suk,"Male, 0.8^",M,0.8
21027,Yun-Yeol,"Male, 0.8^",M,0.8
21028,Choidoryn,"Female, 0.9^",F,0.9
21029,Choijiljavyn,"Male, 0.9^",M,0.9
21030,J.,"Gender, 0.5^  (It's impossible to determine the gender with certainty based solely on the initial ""J"". It could be a name for either a male or a female.)",F,0.5
21031,Lidia,"Female, 0.95^",F,0.95
21032,Magorzata,"Female, Score^0.9",F,0.9
21033,Magorzata,"Female, 0.9^",F,0.9
21034,Matthew,"Male, 1.0^",M,1.0
21035,Narong,"Male, 0.9^",M,0.9
21036,Omar,"Male, 0.99^",M,0.99
21037,Alexander,"Male, 0.95^",M,0.95
21038,Ernest,"Male, 0.9^",M,0.9
21039,Velichko,"Male, 0.9^",M,0.9
21040,Marek,"Male, 0.9^",M,0.9
21041,Lauren,"Female, 0.99^",F,0.99
21042,Luc,"Male, 0.9^",M,0.9
21043,Ignacio,"Male, 0.95^",M,0.95
21044,Maurice,"Male, 0.9^",M,0.9
21045,Sra,"Female, Score^0.8",F,0.8
21046,Revaz,"Male, 0.9^",M,0.9
21047,Georgi,"Male, 0.9^",M,0.9
21048,Margarita,"Female, Score^0.95",F,0.95
21049,Samuel,"Male, 0.9^",M,0.9
21050,Valdemaras,"Male, 0.9^",M,0.9
21051,Nednapa,"Female, Score^0.8",F,0.8
21052,Angkhan,"Male, 0.8^",M,0.8
21053,Bumphen,"Male, 0.8^",M,0.8
21054,Chol-Ho,"Male, 0.95^",M,0.95
21055,Dimitrios,"Male, 0.95^",M,0.95
21056,Nyak,Unable to provide an accurate response as the name Nyak does not indicate a specific gender or origin.,U,
21057,Chang-Suk,"Male, 0.9^",M,0.9
21058,Gum,"Gender, 0.5^",U,0.5
21059,Kwee,"Female, 0.7^",F,0.7
21060,Siao-Chin,"Female, 0.80^",F,0.80
21061,Nikola,"Male, 0.9^",M,0.9
21062,Joseph,"Male, 0.9^",M,0.9
21063,Sermbhan,"Male, 0.9^",M,0.9
21064,Arli,"Gender, Score^ - I am sorry, I cannot accurately determine the gender of the name ""Arli"" as it is not a widely recognized name or gender-associated name.",U,
21065,Bei-Fen Jovina,"Female, 0.9^",F,0.9
21066,Nyuk,"Male, 0.8^",M,0.8
21067,Alain,"Male, 0.95^",M,0.95
21068,Vichan,"Male, 0.9^",M,0.9
21069,Gilbert,"Male, 0.8^",M,0.8
21070,Annie,"Female, 0.95^",F,0.95
21071,Joseph,"Male, 0.95^",M,0.95
21072,Tan-Fook,"Male, 0.9^",M,0.9
21073,Chauness,"Gender, 0.9^",U,0.9
21074,Rodolfo,"Male, 0.9^",M,0.9
21075,Richard,"Male, 0.95^",M,0.95
21076,Baeden,"Male, 0.8^",M,0.8
21077,Carlos,"Male, 0.9^",M,0.9
21078,Robert,"Male, 0.95^",M,0.95
21079,Abdel,"Male, 0.9^",M,0.9
21080,Mavzuna,"Female, 0.9^",F,0.9
21081,Dilshod,"Male, 0.9^",M,0.9
21082,Jerzy,"Male, 0.9^",M,0.9
21083,Jerzy,"Male, 0.9^",M,0.9
21084,Martin,"Male, 0.95^",M,0.95
21085,Norito,"Male, 0.9^",M,0.9
21086,Morville,"Male, 0.8^",M,0.8
21087,Angsuman,"Male, 0.9^",M,0.9
21088,Thanyalak,"Female, 0.9^",F,0.9
21089,Hector,"Male, 0.9^",M,0.9
21090,Robert,"Male, 0.9^",M,0.9
21091,Tao,"Male, 0.8^",M,0.8
21092,Tien-Chen,"Gender, 0.8^ (Based on research, Tien-Chen is a more common name for males in Asian cultures.)",M,0.8
21093,Yen-Sheng,"Male, 0.9^",M,0.9
21094,Larissa,"Female, Score^0.9",F,0.9
21095,Ferid,"Male, 0.9^",M,0.9
21096,Mohamed,"Male, 0.9^",M,0.9
21097,Arshad,"Male, 0.95^",M,0.95
21098,Souren,"Male, 0.9^",M,0.9
21099,Shahanuddin,"Male, 0.9^",M,0.9
21100,Souren,"Male, 0.8^",M,0.8
21101,Nabil,"Male, 0.9^",M,0.9
21102,Rachid,"Male, 0.9^",M,0.9
21103,Jean-Marc,"Male, 0.95^",M,0.95
21104,Jose,"Male, 0.95^",M,0.95
21105,Marouan,"Male, 0.9^",M,0.9
21106,Alexander,"Male, 0.9^",M,0.9
21107,Maialen,"Female, 0.9^",F,0.9
21108,Lucien,"Male, 0.95^",M,0.95
21109,Jess,"Female, 0.6^",F,0.6
21110,Sneh,"Female, 0.7^",F,0.7
21111,Latitia,"Female, 0.9^",F,0.9
21112,Chov,"Male, 0.9^",M,0.9
21113,Josef,"Male, 0.9^",M,0.9
21114,Amy,"Female, 0.9^",F,0.9
21115,Frank,"Male, 0.9^",M,0.9
21116,Felice,"Female, 0.8^",F,0.8
21117,Helen,"Female, 0.95^",F,0.95
21118,Kwong-Choi,"Male, 0.9^",M,0.9
21119,Kwong-Man,"Male, 0.95^",M,0.95
21120,Kwong-Wing,"Male, 0.8^",M,0.8
21121,Lai-Yee,"Female, 0.8^",F,0.8
21122,Park-Wing,"Cannot provide a certain response as the name ""Park-Wing"" does not have a clear gender association in English.",U,
21123,Shiu-Hung,"Male, 0.8^",M,0.8
21124,Tai-Ming,"Male, 0.8^",M,0.8
21125,Tsun-Man,"Male, 0.8^",M,0.8
21126,Tsz-Ki,"Female, Score^0.6",F,0.6
21127,Un-Ju,"Female, 0.9^",F,0.9
21128,Andrzej,"Male, 0.9^",M,0.9
21129,Stefan,"Male, 0.95^",M,0.95
21130,Shagun,"Female, 0.9^",F,0.9
21131,Wesley,"Male, 0.9^",M,0.9
21132,Kam-Shing,"Female, 0.6^",F,0.6
21133,Mow-Thim,"It is impossible for me to determine the gender of someone based on the name ""Mow-Thim"". Gender, 0^",U,0
21134,Yiu-Chung,"Male, 0.9^",M,0.9
21135,Georgi,"Male, 0.9^",M,0.9
21136,Rafa,"Male, 0.9^",M,0.9
21137,Charbel,"Male, 0.9^",M,0.9
21138,Martina,"Female, Score^1",F,
21139,Karolina,"Female, 0.9^",F,0.9
21140,Pavla,"Female, 0.9^",F,0.9
21141,Kevin,"Male, 0.95^",M,0.95
21142,Andr,"Male, 0.9^",M,0.9
21143,Margaux,"Female, Score^0.95",F,0.95
21144,Jrme,"Male, 0.95^",M,0.95
21145,Jerzy,"Male, 0.95^",M,0.95
21146,Kali,"Female, 0.9^",F,0.9
21147,Grard,"Male, 0.9^",M,0.9
21148,Jacques,"Male, 0.95^",M,0.95
21149,Bjrn,"Male, 0.9^",M,0.9
21150,Franz,"Male, 0.95^",M,0.95
21151,Nicolas,"Male, 0.95^",M,0.95
21152,Nina,"Female, 0.95^",F,0.95
21153,Werner,"Male, 0.9^",M,0.9
21154,Alfred,"Male, 0.9^",M,0.9
21155,Allan,"Male, 0.95^",M,0.95
21156,Basil,"Male, 0.9^",M,0.9
21157,Birgit,"Female, 0.9^",F,0.9
21158,Brge,"Male, 0.8^",M,0.8
21159,Devere,"Male, 0.8^",M,0.8
21160,Chris,"Male, 0.9^",M,0.9
21161,Christen,"Female, 0.9^",F,0.9
21162,Christian,"Male, 0.85^",M,0.85
21163,Claes,"Male, 0.9^",M,0.9
21164,Claus,"Male, 0.9^",M,0.9
21165,Conrad,"Male, 0.95^",M,0.95
21166,Dietrich,"Male, 0.9^",M,0.9
21167,Edgar,"Male, 0.9^",M,0.9
21168,Edvart,"Male, 0.95^",M,0.95
21169,Emil,"Male, 0.9^",M,0.9
21170,Erik,"Male, 0.9^",M,0.9
21171,Finn,"Male, 0.9^",M,0.9
21172,Gunnar,"Male, 0.95^",M,0.95
21173,Jens,"Male, 0.9^",M,0.9
